time,lat,lon,speed,altitude,thermocouple_t,ada_humidity,ada_temp,ir_amb,ir_obj,date
22:39:48.984,40.66083,-73.96436,18.96448,25.6,30.35156,54,29.7,30.35001,36.25,05/08/2018
22:39:50.000,40.66087,-73.96439,18.8904,25.6,30.30469,54.6,29.7,30.42999,35.81,05/08/2018
22:39:51.000,40.66091,-73.96441,18.7978,25.6,30.23438,54.6,29.7,30.38998,35.53,05/08/2018
22:39:52.984,40.661,-73.96445,17.6866,25.6,30.23438,54.4,29.7,30.37,36.04999,05/08/2018
22:39:54.000,40.66103,-73.96447,17.26064,25.6,30.21875,54.4,29.7,30.38998,33.07001,05/08/2018
22:39:56.984,40.66115,-73.96453,15.48272,0,30.21094,53.6,29.7,30.38998,30.98999,05/08/2018
22:39:58.000,40.66118,-73.96455,14.83452,0,30.07813,53.6,29.7,30.38998,30.73001,05/08/2018
22:39:59.000,40.66122,-73.96458,15.13084,0,30.09375,54.3,29.7,30.37,32.35001,05/08/2018
22:40:00.000,40.66125,-73.9646,16.03832,0,29.96094,54.3,29.7,30.37,33.73001,05/08/2018
22:40:02.000,40.66135,-73.96465,16.03832,28.3,29.94531,54.3,29.6,30.37,33.57001,05/08/2018
22:40:03.000,40.6614,-73.96468,16.03832,28.5,29.76563,54.3,29.6,30.35001,32.81,05/08/2018
22:40:08.000,40.66169,-73.96481,22.53884,0,27.875,60,29.3,30.09,37.04999,05/08/2018
22:40:08.984,40.66174,-73.96484,22.98332,0,28.02344,60,29.3,30.04999,35.29001,05/08/2018
22:40:10.000,40.6618,-73.96486,23.44632,0,28.1875,59.3,29.2,30.01001,34.37,05/08/2018
22:40:11.000,40.66187,-73.96489,24.77976,0,28.15625,59.3,29.2,29.98999,32.81,05/08/2018
22:40:12.984,40.66199,-73.96495,26.40952,0,28.03125,59.7,29.1,29.87,32.17001,05/08/2018
22:40:14.000,40.66204,-73.96498,24.61308,0,27.89063,59.7,29.1,29.82999,30.25,05/08/2018
22:40:15.000,40.66211,-73.96501,24.66864,0,27.89063,60.8,28.9,29.76999,31.85001,05/08/2018
22:40:16.000,40.66216,-73.96505,24.539,0,27.61719,60.8,28.9,29.73001,33.07001,05/08/2018
22:40:16.984,40.66222,-73.96507,24.02044,0,27.46875,60.4,28.8,29.69,32.48999,05/08/2018
22:40:16.984,40.66222,-73.96507,24.02044,0,27.3125,60.4,28.8,29.59,34.91,05/08/2018
22:40:20.000,40.66241,-73.96513,26.35396,0,27.0625,60.6,28.7,29.51001,37.87,05/08/2018
22:40:20.984,40.66247,-73.96516,26.26136,0,27.09375,60.6,28.7,29.47,38.26999,05/08/2018
22:40:22.000,40.66253,-73.96519,25.29832,0,27.07813,62.1,28.5,29.41,33.91,05/08/2018
22:40:32.984,40.66309,-73.96521,18.00144,0,24.88281,67.8,27.8,28.57001,28.13,05/08/2018
22:40:34.000,40.66314,-73.96521,18.48296,0,24.67969,67.8,27.8,28.48999,30.17001,05/08/2018
22:40:36.000,40.66323,-73.96522,18.48296,21.1,24.63281,68.3,27.7,28.37,29.14999,05/08/2018
22:40:36.984,40.66328,-73.96523,16.53836,21.1,24.63281,68.3,27.7,28.31,31.04999,05/08/2018
22:40:38.000,40.66334,-73.96523,19.2608,21.1,24.66406,67.6,27.5,28.23001,29.38998,05/08/2018
22:40:39.000,40.6634,-73.96524,17.4088,21.1,24.79688,67.6,27.5,28.13,27.75,05/08/2018
22:40:44.000,40.66369,-73.96535,22.29808,0,24.74219,67.8,27.1,27.87,31.97,05/08/2018
22:40:44.984,40.66375,-73.96537,21.14984,0,24.6875,67.8,27.1,27.81,29.75,05/08/2018
22:40:47.000,40.66385,-73.96542,18.52,0,24.61719,68.3,27.1,27.73001,32.69,05/08/2018
22:40:48.000,40.6639,-73.96545,19.83492,0,24.50781,68.3,27.1,27.64999,32.04999,05/08/2018
22:40:48.984,40.66396,-73.96547,20.76092,0,24.54688,69.2,27,27.60999,33.92999,05/08/2018
22:40:50.000,40.66402,-73.9655,22.66848,0,24.63281,69.2,27,27.59,30.03,05/08/2018
22:40:58.000,40.66444,-73.9657,19.68676,-0.5,24.83594,70.3,26.7,27.35001,29.29001,05/08/2018
22:40:59.000,40.66449,-73.96572,20.76092,-0.5,24.78906,70.3,26.7,27.26999,28.97,05/08/2018
22:41:00.000,40.66455,-73.96574,22.27956,-0.5,24.95313,70.7,26.7,27.23001,29.63,05/08/2018
22:41:06.000,40.66493,-73.96595,25.52056,0,25.14844,70.7,26.6,27.14999,34.92999,05/08/2018
22:41:07.000,40.66499,-73.96599,24.74272,0,25.35156,70.7,26.6,27.09,34.67001,05/08/2018
22:41:08.000,40.66506,-73.96603,24.29824,0,25.52344,71.3,26.6,27.14999,31.47,05/08/2018
22:41:11.000,40.66525,-73.96609,23.613,0,25.4375,71.4,26.6,27.04999,31.69,05/08/2018
22:41:12.000,40.66532,-73.96614,25.63168,0,25.1875,71.4,26.6,26.98999,29.76999,05/08/2018
22:41:12.984,40.66539,-73.96619,25.5576,0,25.17188,71.7,26.6,26.95001,31.53,05/08/2018
22:41:18.000,40.66569,-73.96635,27.26144,0,25.66406,70.6,26.5,26.92999,30.38998,05/08/2018
22:41:19.000,40.66575,-73.96642,27.63184,0,25.74219,70.6,26.5,26.91,30.51001,05/08/2018
22:41:22.000,40.66592,-73.96658,27.61332,0,25.625,69.3,26.5,26.87,29.31,05/08/2018
22:41:23.000,40.66598,-73.96665,27.74296,0,25.60938,69.3,26.5,26.85001,29.57001,05/08/2018
22:41:24.000,40.66603,-73.96671,24.09452,0,25.54688,71.2,26.5,26.81,30.14999,05/08/2018
22:41:24.984,40.66608,-73.96677,22.83516,0,25.40625,71.2,26.5,26.81,29.10999,05/08/2018
22:41:31.000,40.66634,-73.96709,16.8532,0,25.72656,72.2,26.4,26.81,28.23001,05/08/2018
22:41:32.000,40.66638,-73.96713,16.09388,0,25.78906,72.2,26.4,26.79001,27.91,05/08/2018
22:41:32.984,40.66641,-73.96718,16.205,0,25.6875,71.6,26.4,26.79001,27.85001,05/08/2018
22:41:34.000,40.66644,-73.96722,17.2236,0,25.5625,71.6,26.4,26.73001,29.57001,05/08/2018
22:41:36.000,40.66652,-73.96729,17.2236,-6.9,25.52344,73.6,26.4,26.73001,29.23001,05/08/2018
22:41:36.984,40.66656,-73.96733,16.96432,-6.9,25.39063,73.6,26.4,26.70999,29.64999,05/08/2018
22:41:38.000,40.66658,-73.96738,16.42724,-6.9,25.25781,73.8,26.3,26.69,28.19,05/08/2018
22:41:39.000,40.66661,-73.96743,15.13084,-6.9,25.21094,73.8,26.3,26.64999,28.17001,05/08/2018
22:41:40.000,40.66665,-73.96748,15.03824,-6.9,25.14844,72.5,26.3,26.64999,29.54999,05/08/2018
22:41:40.000,40.66665,-73.96748,15.03824,-6.9,25.0625,72.5,26.3,26.64999,33.64999,05/08/2018
22:41:43.000,40.66671,-73.96764,17.83476,-6.9,25.02344,72.1,26.3,26.60999,33.54999,05/08/2018
22:41:44.000,40.66674,-73.9677,14.85304,-6.9,24.92969,72.1,26.3,26.59,31.75,05/08/2018
22:41:44.984,40.66676,-73.96774,14.00112,-6.9,24.92969,72.9,26.2,26.57001,29.03,05/08/2018
22:41:46.000,40.66679,-73.96778,13.87148,-6.9,25.13281,72.9,26.2,26.57001,27.67001,05/08/2018
22:41:48.000,40.66683,-73.96786,14.39004,-6.9,25.08594,71.5,26.2,26.53,27.14999,05/08/2018
22:41:48.984,40.66685,-73.9679,13.27884,-6.9,25.1875,71.5,26.2,26.51001,26.97,05/08/2018
22:41:50.000,40.66686,-73.96799,14.31596,-6.9,25.24219,71.4,26.2,26.51001,27.48999,05/08/2018
22:41:51.000,40.66687,-73.96805,15.33456,-6.9,25.49219,71.4,26.2,26.57001,32.03,05/08/2018
22:41:52.000,40.66689,-73.96811,14.27892,-6.9,25.6875,71.1,26.2,26.53,32.81,05/08/2018
22:41:54.000,40.66694,-73.96822,14.27892,-19.9,25.9375,71.1,26.2,26.59,32.60999,05/08/2018
22:41:55.000,40.66697,-73.96827,17.7792,-19.9,26.10156,71.1,26.3,26.60999,33.04999,05/08/2018
22:41:56.000,40.66699,-73.96832,16.70504,-19.9,26.22656,71.1,26.3,26.59,32.25,05/08/2018
22:41:56.984,40.66702,-73.96837,15.89016,-19.9,26.33594,71.1,26.3,26.63,32.91,05/08/2018
22:41:58.000,40.66704,-73.96841,15.35308,-19.9,26.625,71.1,26.3,26.64999,38.54999,05/08/2018
22:42:00.000,40.66712,-73.96849,18.64964,-19.9,26.91406,71.1,26.3,26.67001,38.97,05/08/2018
22:42:00.984,40.66716,-73.96853,18.983,-19.9,27.07813,71.1,26.3,26.70999,38.59,05/08/2018
22:42:02.000,40.6672,-73.96856,18.96448,-19.9,27.25,71.2,26.4,26.73001,38.45001,05/08/2018
22:42:03.000,40.66725,-73.9686,19.27932,-19.9,27.33594,71.2,26.4,26.81,38.37,05/08/2018
22:42:03.000,40.66725,-73.9686,19.27932,-19.9,27.64844,71.2,26.5,26.82999,36.97,05/08/2018
22:42:06.000,40.6674,-73.96865,19.27932,-27.6,28.00781,71.2,26.5,26.87,38.76999,05/08/2018
22:42:07.000,40.66745,-73.96866,19.74232,-27.6,28.33594,68.3,26.6,26.91,40.45001,05/08/2018
22:42:08.000,40.6675,-73.96867,18.59408,-27.6,28.63281,68.3,26.6,26.98999,37.85001,05/08/2018
22:42:08.984,40.66754,-73.96867,17.90884,-27.6,28.67969,69.7,26.6,27.03,34.63,05/08/2018
22:42:10.000,40.66759,-73.96867,17.85328,-27.6,28.46875,69.7,26.6,27.07001,32.95001,05/08/2018
22:42:12.000,40.66767,-73.96867,16.96432,-27.6,28.49219,69.1,26.8,27.13,32.60999,05/08/2018
22:42:12.984,40.66772,-73.96866,17.74216,-27.6,28.57813,69.1,26.8,27.14999,32.70999,05/08/2018
22:42:14.000,40.66777,-73.96865,17.8718,-27.6,28.60938,68.1,26.8,27.19,31.07001,05/08/2018
22:42:15.000,40.6678,-73.96864,16.68652,-27.6,28.64844,68.1,26.8,27.23001,30.47,05/08/2018
22:42:15.000,40.6678,-73.96864,16.68652,-27.6,28.58594,66.6,26.9,27.26999,30.73001,05/08/2018
22:42:15.000,40.6678,-73.96864,16.68652,-27.6,28.52344,66.6,26.9,27.26999,29.70999,05/08/2018
22:42:19.000,40.66798,-73.96866,17.85328,-27.6,28.46875,66.2,26.9,27.35001,29.37,05/08/2018
22:42:20.000,40.66803,-73.96867,17.37176,-27.6,28.5,66.2,26.9,27.35001,29.98999,05/08/2018
22:42:20.984,40.66807,-73.9687,19.22376,-27.6,28.51563,66,27,27.38998,32.45001,05/08/2018
22:42:22.000,40.66811,-73.96872,18.29776,-27.6,28.60156,66,27,27.42999,33.26999,05/08/2018
22:42:24.000,40.66821,-73.96878,18.90892,-27.6,28.625,66.1,27,27.47,36.70999,05/08/2018
22:42:24.984,40.66826,-73.96882,18.6126,-27.6,28.49219,66.1,27,27.45001,37.82999,05/08/2018
22:42:26.000,40.6683,-73.96885,17.76068,-27.6,28.33594,67.2,27,27.51001,37.10999,05/08/2018
22:42:27.000,40.66835,-73.96887,17.05692,-27.6,28.23438,67.2,27,27.48999,36.87,05/08/2018
22:42:27.000,40.66835,-73.96887,17.05692,-27.6,28.20313,68,27.1,27.53,35.53,05/08/2018
22:42:30.000,40.66848,-73.96896,17.05692,-34.7,28.22656,68,27.1,27.60999,36.88998,05/08/2018
22:42:31.000,40.66852,-73.96898,16.63096,-34.7,28.27344,67.8,27.1,27.59,35.67001,05/08/2018
22:42:32.000,40.66856,-73.96899,17.00136,-34.7,28.39063,67.8,27.1,27.64999,30.59,05/08/2018
22:42:32.984,40.6686,-73.969,16.9458,-34.7,28.51563,67,27.1,27.63,30.53,05/08/2018
22:42:34.000,40.66864,-73.96901,16.8532,-34.7,28.53906,67,27.1,27.69,30.87,05/08/2018
22:42:36.000,40.66873,-73.96901,16.61244,-34.7,28.52344,66.5,27.2,27.70999,33.48999,05/08/2018
22:42:36.984,40.66877,-73.96901,17.01988,-34.7,28.53906,66.5,27.2,27.73001,38.26999,05/08/2018
22:42:38.000,40.66882,-73.969,16.92728,-34.7,28.64844,66.9,27.2,27.79001,39.19,05/08/2018
22:42:39.000,40.66887,-73.96899,17.79772,-34.7,28.85156,66.9,27.2,27.81,37.26999,05/08/2018
22:42:39.000,40.66887,-73.96899,17.79772,-34.7,29.03125,67.3,27.2,27.85001,38.70999,05/08/2018
22:42:42.000,40.669,-73.96894,17.79772,-35.5,29.04688,67.3,27.2,27.87,38.76999,05/08/2018
22:42:43.000,40.66904,-73.96892,17.01988,-35.5,28.98438,67.3,27.3,27.88998,37.48999,05/08/2018
22:42:44.000,40.66909,-73.96889,19.33488,-35.5,29.04688,67.3,27.3,27.92999,39.59,05/08/2018
22:42:44.984,40.66914,-73.96887,20.5572,-35.5,29.3125,67.3,27.3,27.95001,37.87,05/08/2018
22:42:46.000,40.66919,-73.96885,19.66824,-35.5,29.35938,67.3,27.3,28.01001,37.70999,05/08/2018
22:42:48.000,40.66928,-73.9688,19.29784,-35.5,29.20313,67.5,27.4,28.03,33.85001,05/08/2018
22:42:48.984,40.66932,-73.96877,19.20524,-35.5,29.02344,67.5,27.4,28.07001,34.92999,05/08/2018
22:42:50.000,40.66936,-73.96873,19.18672,-35.5,28.82813,68.8,27.5,28.07001,32.98999,05/08/2018
22:42:51.000,40.66941,-73.96871,19.33488,-35.5,28.69531,68.8,27.5,28.07001,37.01001,05/08/2018
22:42:51.000,40.66941,-73.96871,19.33488,-35.5,28.60938,67.8,27.5,28.10999,38.41,05/08/2018
22:42:54.000,40.66954,-73.96863,19.33488,-34.8,28.67969,67.8,27.5,28.09,34.81,05/08/2018
22:42:55.000,40.66957,-73.9686,18.35332,-34.8,28.71875,68.4,27.5,28.10999,30.51001,05/08/2018
22:42:56.000,40.66961,-73.96855,17.53844,-34.8,28.60156,68.4,27.5,28.14999,32.09,05/08/2018
22:42:56.984,40.66965,-73.96852,17.64956,-34.8,28.55469,66.7,27.5,28.14999,33.26999,05/08/2018
22:42:58.000,40.66969,-73.96849,18.46444,-34.8,28.47656,66.7,27.5,28.17001,30.91,05/08/2018
22:43:00.000,40.66978,-73.96843,17.24212,-34.8,28.47656,65.5,27.5,28.17001,32.54999,05/08/2018
22:43:00.984,40.66982,-73.96841,16.55688,-34.8,28.46875,65.5,27.5,28.17001,35.38998,05/08/2018
22:43:02.000,40.66986,-73.96839,18.31628,-34.8,28.42969,65,27.5,28.19,38.51001,05/08/2018
22:43:03.000,40.66991,-73.96837,18.40888,-34.8,28.64844,65,27.5,28.19,37.91,05/08/2018
22:43:04.984,40.66999,-73.96835,16.92728,-34.8,28.69531,65.8,27.5,28.25,36.48999,05/08/2018
22:43:06.000,40.67004,-73.96834,16.59392,-34.8,28.67969,65.8,27.5,28.25,40.29001,05/08/2018
22:43:07.000,40.67009,-73.96833,16.74208,-34.8,28.76563,65.8,27.6,28.26999,39.01001,05/08/2018
22:43:08.000,40.67013,-73.96834,16.70504,-34.8,29.02344,65.8,27.6,28.31,41.01001,05/08/2018
22:43:08.984,40.67017,-73.96835,16.55688,-34.8,29.33594,66.8,27.6,28.32999,38.67001,05/08/2018
22:43:08.984,40.67017,-73.96835,16.55688,-34.8,29.5,66.8,27.6,28.35001,37.17001,05/08/2018
22:43:12.000,40.6703,-73.96838,17.3162,-34.8,29.625,66.7,27.7,28.45001,34.82999,05/08/2018
22:43:12.984,40.67035,-73.9684,17.26064,-34.8,29.78906,66.7,27.7,28.41,31.67001,05/08/2018
22:43:14.000,40.6704,-73.96842,18.16812,-34.8,29.80469,64.6,27.8,28.48999,29.82999,05/08/2018
22:43:15.000,40.67045,-73.96846,21.16836,-34.8,29.8125,64.6,27.8,28.53,33.41,05/08/2018
22:43:16.984,40.67055,-73.96853,21.16836,-29.6,29.85938,63.9,27.8,28.54999,32.98999,05/08/2018
22:43:18.000,40.6706,-73.96858,22.20548,-29.6,29.75,63.9,27.8,28.57001,34.13,05/08/2018
22:43:19.000,40.67065,-73.96863,21.24244,-29.6,29.625,63.7,27.9,28.60999,33.04999,05/08/2018
22:43:26.000,40.67095,-73.96904,26.00208,0,29.8125,63.4,28.1,28.75,34.54999,05/08/2018
22:43:27.000,40.67099,-73.96912,26.09468,0,29.71875,63.4,28.1,28.79001,32.31,05/08/2018
22:43:32.000,40.67126,-73.96941,28.35412,0,29.71875,62.4,28.2,28.91,37.35001,05/08/2018
22:43:32.984,40.67132,-73.96945,28.03928,0,29.625,62.4,28.2,28.92999,35.97,05/08/2018
22:43:35.000,40.67146,-73.96948,27.26144,0,29.57031,63.8,28.2,28.85001,36.20999,05/08/2018
22:43:36.000,40.67153,-73.9695,27.33552,0,29.1875,63.8,28.2,28.91,36.23001,05/08/2018
22:43:36.984,40.67159,-73.96951,24.9094,0,29.42969,64.5,28.2,28.92999,36.70999,05/08/2018
22:43:38.000,40.67165,-73.96952,21.96472,0,29.67969,64.5,28.2,28.98999,35.97,05/08/2018
22:43:38.000,40.67165,-73.96952,21.96472,0,29.875,64.3,28.2,28.97,36.54999,05/08/2018
22:43:40.984,40.6718,-73.96955,21.96472,-11.2,29.78125,64.3,28.2,28.98999,38.32999,05/08/2018
22:43:42.000,40.67185,-73.96956,20.24236,-11.2,29.45313,63,28.2,29.01001,37.03,05/08/2018
22:43:43.000,40.6719,-73.96957,20.29792,-11.2,29.21094,63,28.2,29.03,37.19,05/08/2018
22:43:44.000,40.67195,-73.96958,20.02012,-11.2,29.38281,64.5,28.2,28.98999,38.26999,05/08/2018
22:43:44.984,40.672,-73.96959,18.59408,-11.2,29.39063,64.5,28.2,29.01001,37.85001,05/08/2018
22:43:47.000,40.67208,-73.96962,15.33456,-11.2,29.38281,64.6,28.2,29.03,37.04999,05/08/2018
22:43:48.000,40.67213,-73.96963,13.20476,-11.2,29.32031,64.6,28.2,29.03,37.51001,05/08/2018
22:43:48.984,40.67216,-73.96965,13.07512,-11.2,29.35938,64.4,28.2,29.04999,36.63,05/08/2018
22:43:50.000,40.6722,-73.96967,13.53812,-11.2,29.52344,64.4,28.2,29.07001,36.09,05/08/2018
22:43:50.000,40.6722,-73.96967,13.53812,-11.2,29.64844,63.3,28.2,29.10999,36.85001,05/08/2018
22:43:52.984,40.67231,-73.96972,13.53812,21.2,29.74219,63.3,28.2,29.10999,37.29001,05/08/2018
22:43:54.000,40.67234,-73.96972,10.22304,21.2,29.72656,62.5,28.2,29.10999,37.25,05/08/2018
22:43:56.000,40.67237,-73.96973,5.44488,21.2,29.82813,62.2,28.2,29.17001,37.03,05/08/2018
22:47:11.000,40.67245,-73.96972,10.59344,38.2,29.78125,60.3,28.9,30.48999,37.26999,05/08/2018
22:47:12.000,40.67248,-73.96971,10.5564,38.2,29.80469,60.3,28.9,30.45001,38.17001,05/08/2018
22:47:12.984,40.67251,-73.9697,13.22328,38.2,29.96875,60.1,28.9,30.47,39.95001,05/08/2018
22:47:14.000,40.67255,-73.9697,14.51968,38.2,30.28125,60.1,28.9,30.48999,39.91,05/08/2018
22:47:16.000,40.67262,-73.96969,14.29744,38.2,30.40625,59.3,28.9,30.47,40.01001,05/08/2018
22:47:16.984,40.67265,-73.96968,12.00096,38.2,31.07813,59.3,28.9,30.51001,39.75,05/08/2018
22:47:18.000,40.67268,-73.96965,12.74176,38.2,30.82031,58.8,29,30.47,39.26999,05/08/2018
22:47:19.000,40.6727,-73.96962,14.50116,38.2,30.46094,58.8,29,30.51001,38.53,05/08/2018
22:47:20.984,40.67273,-73.96953,14.50116,36,30.27344,58.6,29.1,30.48999,38.41,05/08/2018
22:47:22.000,40.67274,-73.9695,14.50116,35.7,30.17188,58.6,29.1,30.47,38.17001,05/08/2018
22:47:23.000,40.67274,-73.96947,7.25984,35.7,30.21094,58.4,29,30.47,37.82999,05/08/2018
22:47:34.000,40.67277,-73.9694,9.50076,35.7,30.59375,59.1,29.1,30.53,38.48999,05/08/2018
22:47:35.000,40.67278,-73.96938,10.5564,35.7,30.63281,59.1,29.1,30.53,38.60999,05/08/2018
22:47:36.000,40.6728,-73.96934,12.72324,35.7,30.70313,59.1,29.1,30.57001,38.09,05/08/2018
22:47:36.984,40.67281,-73.96929,13.5196,35.7,30.78906,59.1,29.1,30.54999,38.51001,05/08/2018
22:47:38.000,40.67283,-73.96925,14.55672,35.7,30.77344,59.1,29.1,30.54999,36.76999,05/08/2018
22:47:40.000,40.67286,-73.96917,10.05636,35.7,30.79688,59.3,29.2,30.57001,36.47,05/08/2018
22:47:40.984,40.67287,-73.96915,6.63016,35.7,30.67969,59.3,29.2,30.57001,36.76999,05/08/2018
22:47:42.000,40.67288,-73.96912,5.75972,35.7,30.70313,59.4,29.2,30.59,37.60999,05/08/2018
22:48:46.000,40.67297,-73.96899,11.90836,35.7,30.86719,58.5,29.4,30.98999,39.29001,05/08/2018
22:48:47.000,40.673,-73.96899,12.27876,35.7,31.0625,58.3,29.4,31.01001,36.29001,05/08/2018
22:48:48.000,40.67304,-73.96897,15.85312,35.7,31.42188,58.3,29.4,31.03,37.25,05/08/2018
22:48:48.984,40.67308,-73.96895,16.51984,35.7,31.54688,58,29.5,31.04999,40.57001,05/08/2018
22:48:55.000,40.67334,-73.9688,22.74256,0,31.21875,57.2,29.6,31.03,33.76999,05/08/2018
22:48:56.000,40.67339,-73.96878,21.33504,0,30.95313,57.2,29.6,31.01001,32.63,05/08/2018
22:48:56.000,40.67339,-73.96878,21.33504,0,30.94531,56.9,29.6,31.01001,33.17001,05/08/2018
22:48:59.000,40.6735,-73.96873,21.33504,36.5,30.83594,56.9,29.6,31.03,34.69,05/08/2018
22:49:00.000,40.67355,-73.96872,19.94604,36.5,30.70313,56.6,29.6,30.98999,34.07001,05/08/2018
22:49:00.984,40.6736,-73.9687,21.03872,36.5,30.58594,56.6,29.6,30.92999,33.79001,05/08/2018
22:49:02.000,40.67363,-73.9687,18.85336,36.5,30.54688,56.3,29.6,30.97,33.98999,05/08/2018
22:49:03.000,40.67367,-73.96871,19.8164,36.5,30.40625,56.3,29.6,30.92999,31.32999,05/08/2018
22:49:04.984,40.67376,-73.9687,17.9644,36.5,29.96094,57.7,29.6,30.91,32.67001,05/08/2018
22:49:06.000,40.67379,-73.96868,15.72348,36.5,29.69531,57.7,29.6,30.87,33.47,05/08/2018
22:49:07.000,40.67383,-73.96864,18.40888,36.5,29.36719,59.2,29.5,30.81,35.75,05/08/2018
22:49:08.000,40.67385,-73.96859,20.33496,36.5,29.1875,59.2,29.5,30.70999,36.69,05/08/2018
22:49:14.000,40.67397,-73.96817,21.22392,0,30.125,58.6,29.4,30.67001,39.91,05/08/2018
22:49:15.000,40.67399,-73.96811,21.24244,0,30.50781,58.6,29.4,30.67001,38.03,05/08/2018
22:49:16.000,40.67402,-73.96804,21.68692,0,30.63281,57.9,29.4,30.69,38.04999,05/08/2018
22:49:20.000,40.67411,-73.96777,20.81648,0,30.76563,56.8,29.5,30.67001,39.04999,05/08/2018
22:49:20.984,40.67412,-73.9677,20.79796,0,31.08594,56.8,29.5,30.73001,38.97,05/08/2018
22:49:22.000,40.67413,-73.96762,22.18696,0,31.1875,56,29.6,30.73001,37.67001,05/08/2018
22:49:23.000,40.67414,-73.96754,22.9648,0,31.70313,56,29.6,30.73001,38.48999,05/08/2018
22:49:23.000,40.67414,-73.96754,22.9648,0,31.57813,55.6,29.7,30.79001,38.97,05/08/2018
22:49:23.000,40.67414,-73.96754,22.9648,0,31.26563,55.6,29.7,30.81,38.88998,05/08/2018
22:49:27.000,40.67424,-73.96725,22.33512,0,31.08594,55.1,29.8,30.79001,39.29001,05/08/2018
22:49:28.000,40.67426,-73.96719,22.44624,0,31.02344,55.1,29.8,30.79001,39.09,05/08/2018
22:49:36.000,40.67454,-73.96677,23.00184,29.5,31.30469,54.9,29.8,30.87,34.29001,05/08/2018
22:49:36.984,40.6746,-73.96675,23.31668,29.5,31.1875,54.9,29.8,30.87,35.97,05/08/2018
22:49:38.000,40.67465,-73.96673,22.76108,29.5,31.19531,54.8,29.8,30.87,36.14999,05/08/2018
22:49:39.000,40.6747,-73.96671,23.4278,29.5,31.21094,54.8,29.8,30.87,35.45001,05/08/2018
22:49:40.984,40.6748,-73.96667,23.55744,29.5,31.35938,54.7,29.8,30.91,36.76999,05/08/2018
22:49:42.000,40.67485,-73.96664,21.63136,29.5,31.55469,54.7,29.8,30.91,36.73001,05/08/2018
22:49:43.000,40.6749,-73.96662,22.11288,29.5,31.60156,54.8,29.8,30.91,37.41,05/08/2018
22:49:44.000,40.67495,-73.96659,22.74256,29.5,31.50781,54.8,29.8,30.95001,37.04999,05/08/2018
22:49:46.000,40.67506,-73.96655,22.74256,24.5,31.42188,54.8,29.9,30.97,36.57001,05/08/2018
22:49:47.000,40.67513,-73.96654,22.74256,23.9,31.21094,54.8,29.9,30.92999,40.09,05/08/2018
22:49:48.000,40.67521,-73.96653,24.11304,23.9,31.13281,54.6,29.9,30.92999,38.88998,05/08/2018
22:49:48.984,40.67527,-73.96651,24.8168,23.9,31.08594,54.6,29.9,30.95001,38.67001,05/08/2018
22:49:50.000,40.67533,-73.9665,24.76124,23.9,31.10156,54.5,29.9,30.95001,33.17001,05/08/2018
22:49:51.000,40.6754,-73.96647,24.79828,23.9,31.13281,54.5,29.9,30.95001,35.13,05/08/2018
22:49:52.984,40.67552,-73.96643,24.76124,23.9,31.10938,54.5,29.9,30.92999,32.76999,05/08/2018
22:49:54.000,40.67558,-73.96641,26.33544,23.9,31.07813,54.5,29.9,30.95001,33.25,05/08/2018
22:49:55.000,40.67565,-73.96639,25.05756,23.9,31.10938,54.5,29.9,30.92999,30.92999,05/08/2018
22:49:56.000,40.67571,-73.96636,23.66856,23.9,31.07813,54.5,29.9,30.97,30.63,05/08/2018
22:49:56.000,40.67571,-73.96636,23.66856,23.9,31.125,54.5,29.9,30.91,36.48999,05/08/2018
22:49:59.000,40.67589,-73.9663,20.94612,23.9,31.14844,54.5,29.9,30.98999,35.07001,05/08/2018
22:50:00.000,40.67594,-73.96629,18.66816,23.9,31.28125,54.7,29.9,30.97,34.60999,05/08/2018
22:50:00.984,40.67597,-73.96627,14.20484,23.9,31.4375,54.7,29.9,31.01001,37.48999,05/08/2018
22:50:02.000,40.67601,-73.96626,10.50084,23.9,31.46094,54.8,29.9,31.01001,37.92999,05/08/2018
22:50:03.000,40.67602,-73.96624,5.29672,23.9,31.46875,54.8,29.9,31.01001,38.13,05/08/2018
22:50:07.000,40.67605,-73.96621,5.94492,23.9,31.9375,54.9,29.9,31.09,39.95001,05/08/2018
22:50:08.000,40.67606,-73.96619,8.13028,23.9,32.8125,54.9,29.9,31.14999,38.92999,05/08/2018
22:50:10.000,40.67607,-73.96612,8.13028,17,33.09375,55.7,30,31.17001,37.25,05/08/2018
22:50:11.000,40.67607,-73.96607,8.13028,16.9,32.51563,55.7,30,31.19,33.47,05/08/2018
22:50:12.000,40.67606,-73.96603,14.00112,16.9,32.04688,55,30.1,31.19,32.82999,05/08/2018
22:50:12.984,40.67606,-73.96597,12.98252,16.9,31.6875,55,30.1,31.19,32.91,05/08/2018
22:50:14.000,40.67604,-73.96593,15.6494,16.9,31.79688,54.6,30,31.19,37.01001,05/08/2018
22:50:15.000,40.67603,-73.96587,18.53852,16.9,31.96094,54.6,30,31.20999,38.20999,05/08/2018
22:50:16.984,40.67601,-73.96574,18.1496,16.9,31.88281,54.7,30.1,31.23001,36.38998,05/08/2018
22:50:18.000,40.67601,-73.96569,18.13108,16.9,31.64063,54.7,30.1,31.20999,34.29001,05/08/2018
22:50:19.000,40.67601,-73.96563,18.63112,16.9,31.78125,54.2,30.1,31.23001,33.10999,05/08/2018
